Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,PPFST Crowd
HHS Region 9,3 wk ahead,Bin,percent,11.7,11.8,0.000488822
HHS Region 9,3 wk ahead,Bin,percent,11.8,11.9,0.000492004
HHS Region 9,3 wk ahead,Bin,percent,11.9,12,0.000490361
HHS Region 9,3 wk ahead,Bin,percent,12,12.1,0.000474767
HHS Region 9,3 wk ahead,Bin,percent,12.1,12.2,0.000474747
HHS Region 9,3 wk ahead,Bin,percent,12.2,12.3,0.000474731
HHS Region 9,3 wk ahead,Bin,percent,12.3,12.4,0.000474717
HHS Region 9,3 wk ahead,Bin,percent,12.4,12.5,0.00051814
HHS Region 9,3 wk ahead,Bin,percent,12.5,12.6,0.000513293
HHS Region 9,3 wk ahead,Bin,percent,12.6,12.7,0.000477656
HHS Region 9,3 wk ahead,Bin,percent,12.7,12.8,0.000477649
HHS Region 9,3 wk ahead,Bin,percent,12.8,12.9,0.000477643
HHS Region 9,3 wk ahead,Bin,percent,12.9,13,0.000516208
HHS Region 9,3 wk ahead,Bin,percent,13,100,0.000768972
HHS Region 9,4 wk ahead,Point,percent,NA,NA,4.87225
HHS Region 9,4 wk ahead,Bin,percent,0,0.1,0.000540837
HHS Region 9,4 wk ahead,Bin,percent,0.1,0.2,0.000543821
HHS Region 9,4 wk ahead,Bin,percent,0.2,0.3,0.000547467
HHS Region 9,4 wk ahead,Bin,percent,0.3,0.4,0.000551918
HHS Region 9,4 wk ahead,Bin,percent,0.4,0.5,0.000557347
HHS Region 9,4 wk ahead,Bin,percent,0.5,0.6,0.000563961
HHS Region 9,4 wk ahead,Bin,percent,0.6,0.7,0.000572009
HHS Region 9,4 wk ahead,Bin,percent,0.7,0.8,0.000581791
HHS Region 9,4 wk ahead,Bin,percent,0.8,0.9,0.000593659
HHS Region 9,4 wk ahead,Bin,percent,0.9,1,0.000608035
HHS Region 9,4 wk ahead,Bin,percent,1,1.1,0.000625414
HHS Region 9,4 wk ahead,Bin,percent,1.1,1.2,0.000646378
HHS Region 9,4 wk ahead,Bin,percent,1.2,1.3,0.000671607
HHS Region 9,4 wk ahead,Bin,percent,1.3,1.4,0.000701889
HHS Region 9,4 wk ahead,Bin,percent,1.4,1.5,0.000892724
HHS Region 9,4 wk ahead,Bin,percent,1.5,1.6,0.000781375
HHS Region 9,4 wk ahead,Bin,percent,1.6,1.7,0.000987384
HHS Region 9,4 wk ahead,Bin,percent,1.7,1.8,0.001202887
HHS Region 9,4 wk ahead,Bin,percent,1.8,1.9,0.001120168
HHS Region 9,4 wk ahead,Bin,percent,1.9,2,0.001050015
HHS Region 9,4 wk ahead,Bin,percent,2,2.1,0.001612527
HHS Region 9,4 wk ahead,Bin,percent,2.1,2.2,0.001882002
HHS Region 9,4 wk ahead,Bin,percent,2.2,2.3,0.002324134
HHS Region 9,4 wk ahead,Bin,percent,2.3,2.4,0.002631694
HHS Region 9,4 wk ahead,Bin,percent,2.4,2.5,0.002961199
HHS Region 9,4 wk ahead,Bin,percent,2.5,2.6,0.003469064
HHS Region 9,4 wk ahead,Bin,percent,2.6,2.7,0.004156922
HHS Region 9,4 wk ahead,Bin,percent,2.7,2.8,0.003634789
HHS Region 9,4 wk ahead,Bin,percent,2.8,2.9,0.005922949
HHS Region 9,4 wk ahead,Bin,percent,2.9,3,0.006272905
HHS Region 9,4 wk ahead,Bin,percent,3,3.1,0.006650591
HHS Region 9,4 wk ahead,Bin,percent,3.1,3.2,0.009108037
HHS Region 9,4 wk ahead,Bin,percent,3.2,3.3,0.010198746
HHS Region 9,4 wk ahead,Bin,percent,3.3,3.4,0.011064477
HHS Region 9,4 wk ahead,Bin,percent,3.4,3.5,0.014763649
HHS Region 9,4 wk ahead,Bin,percent,3.5,3.6,0.017691969
HHS Region 9,4 wk ahead,Bin,percent,3.6,3.7,0.018974195
HHS Region 9,4 wk ahead,Bin,percent,3.7,3.8,0.021443358
HHS Region 9,4 wk ahead,Bin,percent,3.8,3.9,0.021024407
HHS Region 9,4 wk ahead,Bin,percent,3.9,4,0.025896002
HHS Region 9,4 wk ahead,Bin,percent,4,4.1,0.029339104
HHS Region 9,4 wk ahead,Bin,percent,4.1,4.2,0.035054127
HHS Region 9,4 wk ahead,Bin,percent,4.2,4.3,0.038796957
HHS Region 9,4 wk ahead,Bin,percent,4.3,4.4,0.041386663
HHS Region 9,4 wk ahead,Bin,percent,4.4,4.5,0.047338487
HHS Region 9,4 wk ahead,Bin,percent,4.5,4.6,0.044889998
HHS Region 9,4 wk ahead,Bin,percent,4.6,4.7,0.042687616
HHS Region 9,4 wk ahead,Bin,percent,4.7,4.8,0.036315124
HHS Region 9,4 wk ahead,Bin,percent,4.8,4.9,0.03657224
HHS Region 9,4 wk ahead,Bin,percent,4.9,5,0.035521146
HHS Region 9,4 wk ahead,Bin,percent,5,5.1,0.031758401
HHS Region 9,4 wk ahead,Bin,percent,5.1,5.2,0.02955248
HHS Region 9,4 wk ahead,Bin,percent,5.2,5.3,0.025875205
HHS Region 9,4 wk ahead,Bin,percent,5.3,5.4,0.020454686
HHS Region 9,4 wk ahead,Bin,percent,5.4,5.5,0.017019059
HHS Region 9,4 wk ahead,Bin,percent,5.5,5.6,0.018224364
HHS Region 9,4 wk ahead,Bin,percent,5.6,5.7,0.018795144
HHS Region 9,4 wk ahead,Bin,percent,5.7,5.8,0.01572499
HHS Region 9,4 wk ahead,Bin,percent,5.8,5.9,0.014974015
HHS Region 9,4 wk ahead,Bin,percent,5.9,6,0.016394686
HHS Region 9,4 wk ahead,Bin,percent,6,6.1,0.016746655
HHS Region 9,4 wk ahead,Bin,percent,6.1,6.2,0.010624222
HHS Region 9,4 wk ahead,Bin,percent,6.2,6.3,0.012099053
HHS Region 9,4 wk ahead,Bin,percent,6.3,6.4,0.009734232
HHS Region 9,4 wk ahead,Bin,percent,6.4,6.5,0.007241759
HHS Region 9,4 wk ahead,Bin,percent,6.5,6.6,0.009724057
HHS Region 9,4 wk ahead,Bin,percent,6.6,6.7,0.0097609
HHS Region 9,4 wk ahead,Bin,percent,6.7,6.8,0.008433918
HHS Region 9,4 wk ahead,Bin,percent,6.8,6.9,0.006978821
HHS Region 9,4 wk ahead,Bin,percent,6.9,7,0.007867652
HHS Region 9,4 wk ahead,Bin,percent,7,7.1,0.005224271
HHS Region 9,4 wk ahead,Bin,percent,7.1,7.2,0.005694238
HHS Region 9,4 wk ahead,Bin,percent,7.2,7.3,0.006802157
HHS Region 9,4 wk ahead,Bin,percent,7.3,7.4,0.004681305
HHS Region 9,4 wk ahead,Bin,percent,7.4,7.5,0.003967503
HHS Region 9,4 wk ahead,Bin,percent,7.5,7.6,0.004195156
HHS Region 9,4 wk ahead,Bin,percent,7.6,7.7,0.0028891
HHS Region 9,4 wk ahead,Bin,percent,7.7,7.8,0.002830397
HHS Region 9,4 wk ahead,Bin,percent,7.8,7.9,0.003553841
HHS Region 9,4 wk ahead,Bin,percent,7.9,8,0.003048462
HHS Region 9,4 wk ahead,Bin,percent,8,8.1,0.003786569
HHS Region 9,4 wk ahead,Bin,percent,8.1,8.2,0.00190238
HHS Region 9,4 wk ahead,Bin,percent,8.2,8.3,0.002187335
HHS Region 9,4 wk ahead,Bin,percent,8.3,8.4,0.002167214
HHS Region 9,4 wk ahead,Bin,percent,8.4,8.5,0.002923498
HHS Region 9,4 wk ahead,Bin,percent,8.5,8.6,0.002755123
HHS Region 9,4 wk ahead,Bin,percent,8.6,8.7,0.001970792
HHS Region 9,4 wk ahead,Bin,percent,8.7,8.8,0.001806829
HHS Region 9,4 wk ahead,Bin,percent,8.8,8.9,0.001180756
HHS Region 9,4 wk ahead,Bin,percent,8.9,9,0.001947377
HHS Region 9,4 wk ahead,Bin,percent,9,9.1,0.001014635
HHS Region 9,4 wk ahead,Bin,percent,9.1,9.2,0.001164966
HHS Region 9,4 wk ahead,Bin,percent,9.2,9.3,0.001161477
HHS Region 9,4 wk ahead,Bin,percent,9.3,9.4,0.001158621
HHS Region 9,4 wk ahead,Bin,percent,9.4,9.5,0.002083831
HHS Region 9,4 wk ahead,Bin,percent,9.5,9.6,0.001154376
HHS Region 9,4 wk ahead,Bin,percent,9.6,9.7,0.000998224
HHS Region 9,4 wk ahead,Bin,percent,9.7,9.8,0.00115154
HHS Region 9,4 wk ahead,Bin,percent,9.8,9.9,0.000995907
HHS Region 9,4 wk ahead,Bin,percent,9.9,10,0.001149647
HHS Region 9,4 wk ahead,Bin,percent,10,10.1,0.000685179
HHS Region 9,4 wk ahead,Bin,percent,10.1,10.2,0.001148383
HHS Region 9,4 wk ahead,Bin,percent,10.2,10.3,0.000838737
HHS Region 9,4 wk ahead,Bin,percent,10.3,10.4,0.000992948
HHS Region 9,4 wk ahead,Bin,percent,10.4,10.5,0.000683456
HHS Region 9,4 wk ahead,Bin,percent,10.5,10.6,0.000683202
HHS Region 9,4 wk ahead,Bin,percent,10.6,10.7,0.000992176
HHS Region 9,4 wk ahead,Bin,percent,10.7,10.8,0.000682824
HHS Region 9,4 wk ahead,Bin,percent,10.8,10.9,0.000528094
HHS Region 9,4 wk ahead,Bin,percent,10.9,11,0.000527979
HHS Region 9,4 wk ahead,Bin,percent,11,11.1,0.000527885
HHS Region 9,4 wk ahead,Bin,percent,11.1,11.2,0.000682399
HHS Region 9,4 wk ahead,Bin,percent,11.2,11.3,0.000836927
HHS Region 9,4 wk ahead,Bin,percent,11.3,11.4,0.000836875
HHS Region 9,4 wk ahead,Bin,percent,11.4,11.5,0.000682241
HHS Region 9,4 wk ahead,Bin,percent,11.5,11.6,0.000527615
HHS Region 9,4 wk ahead,Bin,percent,11.6,11.7,0.000682177
HHS Region 9,4 wk ahead,Bin,percent,11.7,11.8,0.000527562
HHS Region 9,4 wk ahead,Bin,percent,11.8,11.9,0.000527542
HHS Region 9,4 wk ahead,Bin,percent,11.9,12,0.000527526
HHS Region 9,4 wk ahead,Bin,percent,12,12.1,0.000527512
HHS Region 9,4 wk ahead,Bin,percent,12.1,12.2,0.000836683
HHS Region 9,4 wk ahead,Bin,percent,12.2,12.3,0.000527492
HHS Region 9,4 wk ahead,Bin,percent,12.3,12.4,0.000682075
HHS Region 9,4 wk ahead,Bin,percent,12.4,12.5,0.000527478
HHS Region 9,4 wk ahead,Bin,percent,12.5,12.6,0.000527472
HHS Region 9,4 wk ahead,Bin,percent,12.6,12.7,0.000682059
HHS Region 9,4 wk ahead,Bin,percent,12.7,12.8,0.000527464
HHS Region 9,4 wk ahead,Bin,percent,12.8,12.9,0.000527461
HHS Region 9,4 wk ahead,Bin,percent,12.9,13,0.000527458
HHS Region 9,4 wk ahead,Bin,percent,13,100,0.000527519
HHS Region 10,Season onset,Point,week,NA,NA,45.41621025
HHS Region 10,Season onset,Bin,week,40,41,0.001346588
HHS Region 10,Season onset,Bin,week,41,42,0.001425774
HHS Region 10,Season onset,Bin,week,42,43,0.075678486
HHS Region 10,Season onset,Bin,week,43,44,0.084764278
HHS Region 10,Season onset,Bin,week,44,45,0.084767271
HHS Region 10,Season onset,Bin,week,45,46,0.025884736
HHS Region 10,Season onset,Bin,week,46,47,0.567600938
HHS Region 10,Season onset,Bin,week,47,48,0.104706169
HHS Region 10,Season onset,Bin,week,48,49,0.002026068
HHS Region 10,Season onset,Bin,week,49,50,0.00237955
HHS Region 10,Season onset,Bin,week,50,51,0.007281281
HHS Region 10,Season onset,Bin,week,51,52,0.00494631
HHS Region 10,Season onset,Bin,week,52,53,0.004277445
HHS Region 10,Season onset,Bin,week,1,2,0.003074238
HHS Region 10,Season onset,Bin,week,2,3,0.00282728
HHS Region 10,Season onset,Bin,week,3,4,0.002740547
HHS Region 10,Season onset,Bin,week,4,5,0.002417754
HHS Region 10,Season onset,Bin,week,5,6,0.002256691
HHS Region 10,Season onset,Bin,week,6,7,0.001952821
HHS Region 10,Season onset,Bin,week,7,8,0.001787268
HHS Region 10,Season onset,Bin,week,8,9,0.001525145
HHS Region 10,Season onset,Bin,week,9,10,0.001363636
HHS Region 10,Season onset,Bin,week,10,11,0.001245561
HHS Region 10,Season onset,Bin,week,11,12,0.001026593
HHS Region 10,Season onset,Bin,week,12,13,0.000887864
HHS Region 10,Season onset,Bin,week,13,14,0.000822732
HHS Region 10,Season onset,Bin,week,14,15,0.000805123
HHS Region 10,Season onset,Bin,week,15,16,0.000775733
HHS Region 10,Season onset,Bin,week,16,17,0.000776561
HHS Region 10,Season onset,Bin,week,17,18,0.000765285
HHS Region 10,Season onset,Bin,week,18,19,0.000752008
HHS Region 10,Season onset,Bin,week,19,20,0.000752008
HHS Region 10,Season onset,Bin,week,20,21,0.000752008
HHS Region 10,Season onset,Bin,week,none,none,0.00360825
HHS Region 10,Season peak week,Point,week,NA,NA,8.051577
HHS Region 10,Season peak week,Bin,week,40,41,0.00213013
HHS Region 10,Season peak week,Bin,week,41,42,0.002180687
HHS Region 10,Season peak week,Bin,week,42,43,0.002294548
HHS Region 10,Season peak week,Bin,week,43,44,0.002459019
HHS Region 10,Season peak week,Bin,week,44,45,0.002690176
HHS Region 10,Season peak week,Bin,week,45,46,0.003724092
HHS Region 10,Season peak week,Bin,week,46,47,0.00612015
HHS Region 10,Season peak week,Bin,week,47,48,0.011709909
HHS Region 10,Season peak week,Bin,week,48,49,0.033718793
HHS Region 10,Season peak week,Bin,week,49,50,0.040294861
HHS Region 10,Season peak week,Bin,week,50,51,0.063636287
HHS Region 10,Season peak week,Bin,week,51,52,0.088906806
HHS Region 10,Season peak week,Bin,week,52,53,0.118053497
HHS Region 10,Season peak week,Bin,week,1,2,0.120170447
HHS Region 10,Season peak week,Bin,week,2,3,0.101621639
HHS Region 10,Season peak week,Bin,week,3,4,0.083049178
HHS Region 10,Season peak week,Bin,week,4,5,0.064462765
HHS Region 10,Season peak week,Bin,week,5,6,0.048487743
HHS Region 10,Season peak week,Bin,week,6,7,0.038972421
HHS Region 10,Season peak week,Bin,week,7,8,0.029981719
HHS Region 10,Season peak week,Bin,week,8,9,0.022273167
HHS Region 10,Season peak week,Bin,week,9,10,0.015734514
HHS Region 10,Season peak week,Bin,week,10,11,0.020323918
HHS Region 10,Season peak week,Bin,week,11,12,0.023070894
HHS Region 10,Season peak week,Bin,week,12,13,0.015395737
HHS Region 10,Season peak week,Bin,week,13,14,0.008770805
HHS Region 10,Season peak week,Bin,week,14,15,0.006476764
HHS Region 10,Season peak week,Bin,week,15,16,0.005007907
HHS Region 10,Season peak week,Bin,week,16,17,0.004409173
HHS Region 10,Season peak week,Bin,week,17,18,0.004238511
HHS Region 10,Season peak week,Bin,week,18,19,0.003747644
HHS Region 10,Season peak week,Bin,week,19,20,0.003380325
HHS Region 10,Season peak week,Bin,week,20,21,0.002505773
HHS Region 10,Season peak percentage,Point,percent,NA,NA,4.3183035
HHS Region 10,Season peak percentage,Bin,percent,0,0.1,0.000877039
HHS Region 10,Season peak percentage,Bin,percent,0.1,0.2,0.000886383
HHS Region 10,Season peak percentage,Bin,percent,0.2,0.3,0.000897959
HHS Region 10,Season peak percentage,Bin,percent,0.3,0.4,0.000912279
HHS Region 10,Season peak percentage,Bin,percent,0.4,0.5,0.000929963
HHS Region 10,Season peak percentage,Bin,percent,0.5,0.6,0.000951755
HHS Region 10,Season peak percentage,Bin,percent,0.6,0.7,0.000978549
HHS Region 10,Season peak percentage,Bin,percent,0.7,0.8,0.001011408
HHS Region 10,Season peak percentage,Bin,percent,0.8,0.9,0.00105159
HHS Region 10,Season peak percentage,Bin,percent,0.9,1,0.001100571
HHS Region 10,Season peak percentage,Bin,percent,1,1.1,0.001160069
HHS Region 10,Season peak percentage,Bin,percent,1.1,1.2,0.001232787
HHS Region 10,Season peak percentage,Bin,percent,1.2,1.3,0.001320407
HHS Region 10,Season peak percentage,Bin,percent,1.3,1.4,0.001426628
HHS Region 10,Season peak percentage,Bin,percent,1.4,1.5,0.001553992
HHS Region 10,Season peak percentage,Bin,percent,1.5,1.6,0.00170595
HHS Region 10,Season peak percentage,Bin,percent,1.6,1.7,0.001888339
HHS Region 10,Season peak percentage,Bin,percent,1.7,1.8,0.002100679
HHS Region 10,Season peak percentage,Bin,percent,1.8,1.9,0.002370795
HHS Region 10,Season peak percentage,Bin,percent,1.9,2,0.002633791
HHS Region 10,Season peak percentage,Bin,percent,2,2.1,0.00296197
HHS Region 10,Season peak percentage,Bin,percent,2.1,2.2,0.003377644
HHS Region 10,Season peak percentage,Bin,percent,2.2,2.3,0.003804353
HHS Region 10,Season peak percentage,Bin,percent,2.3,2.4,0.004954856
HHS Region 10,Season peak percentage,Bin,percent,2.4,2.5,0.007486077
HHS Region 10,Season peak percentage,Bin,percent,2.5,2.6,0.009640659
HHS Region 10,Season peak percentage,Bin,percent,2.6,2.7,0.011929519
HHS Region 10,Season peak percentage,Bin,percent,2.7,2.8,0.018717179
HHS Region 10,Season peak percentage,Bin,percent,2.8,2.9,0.017588938
HHS Region 10,Season peak percentage,Bin,percent,2.9,3,0.021023598
HHS Region 10,Season peak percentage,Bin,percent,3,3.1,0.021088133
HHS Region 10,Season peak percentage,Bin,percent,3.1,3.2,0.024105572
HHS Region 10,Season peak percentage,Bin,percent,3.2,3.3,0.024268407
HHS Region 10,Season peak percentage,Bin,percent,3.3,3.4,0.026159163
HHS Region 10,Season peak percentage,Bin,percent,3.4,3.5,0.028203573
HHS Region 10,Season peak percentage,Bin,percent,3.5,3.6,0.03292261
HHS Region 10,Season peak percentage,Bin,percent,3.6,3.7,0.035588078
HHS Region 10,Season peak percentage,Bin,percent,3.7,3.8,0.039442547
HHS Region 10,Season peak percentage,Bin,percent,3.8,3.9,0.038813832
HHS Region 10,Season peak percentage,Bin,percent,3.9,4,0.04267823
HHS Region 10,Season peak percentage,Bin,percent,4,4.1,0.040636414
HHS Region 10,Season peak percentage,Bin,percent,4.1,4.2,0.038698236
HHS Region 10,Season peak percentage,Bin,percent,4.2,4.3,0.034403209
HHS Region 10,Season peak percentage,Bin,percent,4.3,4.4,0.030975489
HHS Region 10,Season peak percentage,Bin,percent,4.4,4.5,0.02798449
HHS Region 10,Season peak percentage,Bin,percent,4.5,4.6,0.023491387
HHS Region 10,Season peak percentage,Bin,percent,4.6,4.7,0.021439754
HHS Region 10,Season peak percentage,Bin,percent,4.7,4.8,0.019304362
HHS Region 10,Season peak percentage,Bin,percent,4.8,4.9,0.019192051
HHS Region 10,Season peak percentage,Bin,percent,4.9,5,0.016438427
HHS Region 10,Season peak percentage,Bin,percent,5,5.1,0.016354072
HHS Region 10,Season peak percentage,Bin,percent,5.1,5.2,0.014416618
HHS Region 10,Season peak percentage,Bin,percent,5.2,5.3,0.013794853
HHS Region 10,Season peak percentage,Bin,percent,5.3,5.4,0.014588898
HHS Region 10,Season peak percentage,Bin,percent,5.4,5.5,0.011985191
HHS Region 10,Season peak percentage,Bin,percent,5.5,5.6,0.010865522
HHS Region 10,Season peak percentage,Bin,percent,5.6,5.7,0.009966098
HHS Region 10,Season peak percentage,Bin,percent,5.7,5.8,0.010344117
HHS Region 10,Season peak percentage,Bin,percent,5.8,5.9,0.009345707
HHS Region 10,Season peak percentage,Bin,percent,5.9,6,0.00823608
HHS Region 10,Season peak percentage,Bin,percent,6,6.1,0.007190986
HHS Region 10,Season peak percentage,Bin,percent,6.1,6.2,0.006235515
HHS Region 10,Season peak percentage,Bin,percent,6.2,6.3,0.006271051
HHS Region 10,Season peak percentage,Bin,percent,6.3,6.4,0.005685181
HHS Region 10,Season peak percentage,Bin,percent,6.4,6.5,0.005474371
HHS Region 10,Season peak percentage,Bin,percent,6.5,6.6,0.005440817
HHS Region 10,Season peak percentage,Bin,percent,6.6,6.7,0.004128897
HHS Region 10,Season peak percentage,Bin,percent,6.7,6.8,0.004433162
HHS Region 10,Season peak percentage,Bin,percent,6.8,6.9,0.004214406
HHS Region 10,Season peak percentage,Bin,percent,6.9,7,0.004317711
HHS Region 10,Season peak percentage,Bin,percent,7,7.1,0.004065369
HHS Region 10,Season peak percentage,Bin,percent,7.1,7.2,0.003418013
HHS Region 10,Season peak percentage,Bin,percent,7.2,7.3,0.004103156
HHS Region 10,Season peak percentage,Bin,percent,7.3,7.4,0.003583056
HHS Region 10,Season peak percentage,Bin,percent,7.4,7.5,0.003693512
HHS Region 10,Season peak percentage,Bin,percent,7.5,7.6,0.00374294
HHS Region 10,Season peak percentage,Bin,percent,7.6,7.7,0.00336275
HHS Region 10,Season peak percentage,Bin,percent,7.7,7.8,0.003298535
HHS Region 10,Season peak percentage,Bin,percent,7.8,7.9,0.003503655
HHS Region 10,Season peak percentage,Bin,percent,7.9,8,0.003177533
HHS Region 10,Season peak percentage,Bin,percent,8,8.1,0.003379016
HHS Region 10,Season peak percentage,Bin,percent,8.1,8.2,0.002578533
HHS Region 10,Season peak percentage,Bin,percent,8.2,8.3,0.002724237
HHS Region 10,Season peak percentage,Bin,percent,8.3,8.4,0.003092321
HHS Region 10,Season peak percentage,Bin,percent,8.4,8.5,0.002532966
HHS Region 10,Season peak percentage,Bin,percent,8.5,8.6,0.002026134
HHS Region 10,Season peak percentage,Bin,percent,8.6,8.7,0.002080601
HHS Region 10,Season peak percentage,Bin,percent,8.7,8.8,0.002074287
HHS Region 10,Season peak percentage,Bin,percent,8.8,8.9,0.001928887
HHS Region 10,Season peak percentage,Bin,percent,8.9,9,0.001872044
HHS Region 10,Season peak percentage,Bin,percent,9,9.1,0.001988127
HHS Region 10,Season peak percentage,Bin,percent,9.1,9.2,0.001899857
HHS Region 10,Season peak percentage,Bin,percent,9.2,9.3,0.001752497
HHS Region 10,Season peak percentage,Bin,percent,9.3,9.4,0.001731417
HHS Region 10,Season peak percentage,Bin,percent,9.4,9.5,0.001511337
HHS Region 10,Season peak percentage,Bin,percent,9.5,9.6,0.001582159
HHS Region 10,Season peak percentage,Bin,percent,9.6,9.7,0.001379164
HHS Region 10,Season peak percentage,Bin,percent,9.7,9.8,0.001490127
HHS Region 10,Season peak percentage,Bin,percent,9.8,9.9,0.001262816
HHS Region 10,Season peak percentage,Bin,percent,9.9,10,0.001329771
HHS Region 10,Season peak percentage,Bin,percent,10,10.1,0.001162103
HHS Region 10,Season peak percentage,Bin,percent,10.1,10.2,0.001233884
HHS Region 10,Season peak percentage,Bin,percent,10.2,10.3,0.001103059
HHS Region 10,Season peak percentage,Bin,percent,10.3,10.4,0.001071996
HHS Region 10,Season peak percentage,Bin,percent,10.4,10.5,0.001074897
HHS Region 10,Season peak percentage,Bin,percent,10.5,10.6,0.001188157
HHS Region 10,Season peak percentage,Bin,percent,10.6,10.7,0.001031159
HHS Region 10,Season peak percentage,Bin,percent,10.7,10.8,0.001040861
HHS Region 10,Season peak percentage,Bin,percent,10.8,10.9,0.00101723
HHS Region 10,Season peak percentage,Bin,percent,10.9,11,0.001025906
HHS Region 10,Season peak percentage,Bin,percent,11,11.1,0.001021966
HHS Region 10,Season peak percentage,Bin,percent,11.1,11.2,0.001023176
HHS Region 10,Season peak percentage,Bin,percent,11.2,11.3,0.001042315
HHS Region 10,Season peak percentage,Bin,percent,11.3,11.4,0.001279658
HHS Region 10,Season peak percentage,Bin,percent,11.4,11.5,0.001281755
HHS Region 10,Season peak percentage,Bin,percent,11.5,11.6,0.001200662
HHS Region 10,Season peak percentage,Bin,percent,11.6,11.7,0.001106567
HHS Region 10,Season peak percentage,Bin,percent,11.7,11.8,0.00114149
HHS Region 10,Season peak percentage,Bin,percent,11.8,11.9,0.001148958
HHS Region 10,Season peak percentage,Bin,percent,11.9,12,0.001150542
HHS Region 10,Season peak percentage,Bin,percent,12,12.1,0.001188578
HHS Region 10,Season peak percentage,Bin,percent,12.1,12.2,0.001166231
HHS Region 10,Season peak percentage,Bin,percent,12.2,12.3,0.001270495
HHS Region 10,Season peak percentage,Bin,percent,12.3,12.4,0.001160809
HHS Region 10,Season peak percentage,Bin,percent,12.4,12.5,0.001228816
HHS Region 10,Season peak percentage,Bin,percent,12.5,12.6,0.001083682
HHS Region 10,Season peak percentage,Bin,percent,12.6,12.7,0.001069211
HHS Region 10,Season peak percentage,Bin,percent,12.7,12.8,0.001039794
HHS Region 10,Season peak percentage,Bin,percent,12.8,12.9,0.001016839
HHS Region 10,Season peak percentage,Bin,percent,12.9,13,0.001009437
HHS Region 10,Season peak percentage,Bin,percent,13,100,0.002656004
HHS Region 10,1 wk ahead,Point,percent,NA,NA,2.908236125
HHS Region 10,1 wk ahead,Bin,percent,0,0.1,0.000341979
HHS Region 10,1 wk ahead,Bin,percent,0.1,0.2,0.000341998
HHS Region 10,1 wk ahead,Bin,percent,0.2,0.3,0.000342031
HHS Region 10,1 wk ahead,Bin,percent,0.3,0.4,0.000342087
HHS Region 10,1 wk ahead,Bin,percent,0.4,0.5,0.000342185
HHS Region 10,1 wk ahead,Bin,percent,0.5,0.6,0.000342356
HHS Region 10,1 wk ahead,Bin,percent,0.6,0.7,0.000352943
HHS Region 10,1 wk ahead,Bin,percent,0.7,0.8,0.00037842
HHS Region 10,1 wk ahead,Bin,percent,0.8,0.9,0.000379394
HHS Region 10,1 wk ahead,Bin,percent,0.9,1,0.000432514
HHS Region 10,1 wk ahead,Bin,percent,1,1.1,0.000587499
HHS Region 10,1 wk ahead,Bin,percent,1.1,1.2,0.000970096
HHS Region 10,1 wk ahead,Bin,percent,1.2,1.3,0.001057815
HHS Region 10,1 wk ahead,Bin,percent,1.3,1.4,0.001987167
HHS Region 10,1 wk ahead,Bin,percent,1.4,1.5,0.002789021
HHS Region 10,1 wk ahead,Bin,percent,1.5,1.6,0.004046781
HHS Region 10,1 wk ahead,Bin,percent,1.6,1.7,0.00678702
HHS Region 10,1 wk ahead,Bin,percent,1.7,1.8,0.00803426
HHS Region 10,1 wk ahead,Bin,percent,1.8,1.9,0.011652691
HHS Region 10,1 wk ahead,Bin,percent,1.9,2,0.015898608
HHS Region 10,1 wk ahead,Bin,percent,2,2.1,0.021580658
HHS Region 10,1 wk ahead,Bin,percent,2.1,2.2,0.025169226
HHS Region 10,1 wk ahead,Bin,percent,2.2,2.3,0.03044533
HHS Region 10,1 wk ahead,Bin,percent,2.3,2.4,0.039858372
HHS Region 10,1 wk ahead,Bin,percent,2.4,2.5,0.048517916
HHS Region 10,1 wk ahead,Bin,percent,2.5,2.6,0.055809617
HHS Region 10,1 wk ahead,Bin,percent,2.6,2.7,0.065395472
HHS Region 10,1 wk ahead,Bin,percent,2.7,2.8,0.067404093
HHS Region 10,1 wk ahead,Bin,percent,2.8,2.9,0.070848536
HHS Region 10,1 wk ahead,Bin,percent,2.9,3,0.068553274
HHS Region 10,1 wk ahead,Bin,percent,3,3.1,0.069142532
HHS Region 10,1 wk ahead,Bin,percent,3.1,3.2,0.062792795
HHS Region 10,1 wk ahead,Bin,percent,3.2,3.3,0.054218409
HHS Region 10,1 wk ahead,Bin,percent,3.3,3.4,0.046308093
HHS Region 10,1 wk ahead,Bin,percent,3.4,3.5,0.041306141
HHS Region 10,1 wk ahead,Bin,percent,3.5,3.6,0.03444035
HHS Region 10,1 wk ahead,Bin,percent,3.6,3.7,0.026851727
HHS Region 10,1 wk ahead,Bin,percent,3.7,3.8,0.022053454
HHS Region 10,1 wk ahead,Bin,percent,3.8,3.9,0.017512838
HHS Region 10,1 wk ahead,Bin,percent,3.9,4,0.013351518
HHS Region 10,1 wk ahead,Bin,percent,4,4.1,0.008220395
HHS Region 10,1 wk ahead,Bin,percent,4.1,4.2,0.004845425
HHS Region 10,1 wk ahead,Bin,percent,4.2,4.3,0.003912663
HHS Region 10,1 wk ahead,Bin,percent,4.3,4.4,0.002941061
HHS Region 10,1 wk ahead,Bin,percent,4.4,4.5,0.00215423
HHS Region 10,1 wk ahead,Bin,percent,4.5,4.6,0.001544392
HHS Region 10,1 wk ahead,Bin,percent,4.6,4.7,0.001817833
